trip_id,arrival_time,departure_time,stop_id,stop_sequence
L253036_F_9,08:00:00,08:00:00,KHEMISTI,1
L253036_F_9,08:03:10,08:03:10,SIDI_MAROUK,2
L253036_B_9,08:00:00,08:00:00,SIDI_MAROUK,1
L253036_B_9,08:03:10,08:03:10,KHEMISTI,2
L253036_F_10,08:15:00,08:15:00,KHEMISTI,1
L253036_F_10,08:18:10,08:18:10,SIDI_MAROUK,2
L253036_B_10,08:15:00,08:15:00,SIDI_MAROUK,1
L253036_B_10,08:18:10,08:18:10,KHEMISTI,2
L253036_F_11,08:30:00,08:30:00,KHEMISTI,1
L253036_F_11,08:33:10,08:33:10,SIDI_MAROUK,2
L253036_B_11,08:30:00,08:30:00,SIDI_MAROUK,1
L253036_B_11,08:33:10,08:33:10,KHEMISTI,2
L253036_F_12,08:45:00,08:45:00,KHEMISTI,1
L253036_F_12,08:48:10,08:48:10,SIDI_MAROUK,2
L253036_B_12,08:45:00,08:45:00,SIDI_MAROUK,1
L253036_B_12,08:48:10,08:48:10,KHEMISTI,2
L253036_F_13,09:00:00,09:00:00,KHEMISTI,1
L253036_F_13,09:03:10,09:03:10,SIDI_MAROUK,2
L253036_B_13,09:00:00,09:00:00,SIDI_MAROUK,1
L253036_B_13,09:03:10,09:03:10,KHEMISTI,2
L253036_F_14,09:15:00,09:15:00,KHEMISTI,1
L253036_F_14,09:18:10,09:18:10,SIDI_MAROUK,2
L253036_B_14,09:15:00,09:15:00,SIDI_MAROUK,1
L253036_B_14,09:18:10,09:18:10,KHEMISTI,2
L253036_F_15,09:30:00,09:30:00,KHEMISTI,1
L253036_F_15,09:33:10,09:33:10,SIDI_MAROUK,2
L253036_B_15,09:30:00,09:30:00,SIDI_MAROUK,1
L253036_B_15,09:33:10,09:33:10,KHEMISTI,2
L253036_F_16,09:45:00,09:45:00,KHEMISTI,1
L253036_F_16,09:48:10,09:48:10,SIDI_MAROUK,2
L253036_B_16,09:45:00,09:45:00,SIDI_MAROUK,1
L253036_B_16,09:48:10,09:48:10,KHEMISTI,2
L253036_F_17,10:00:00,10:00:00,KHEMISTI,1
L253036_F_17,10:03:10,10:03:10,SIDI_MAROUK,2
L253036_B_17,10:00:00,10:00:00,SIDI_MAROUK,1
L253036_B_17,10:03:10,10:03:10,KHEMISTI,2
L253036_F_18,10:15:00,10:15:00,KHEMISTI,1
L253036_F_18,10:18:10,10:18:10,SIDI_MAROUK,2
L253036_B_18,10:15:00,10:15:00,SIDI_MAROUK,1
L253036_B_18,10:18:10,10:18:10,KHEMISTI,2
L253036_F_19,10:30:00,10:30:00,KHEMISTI,1
L253036_F_19,10:33:10,10:33:10,SIDI_MAROUK,2
L253036_B_19,10:30:00,10:30:00,SIDI_MAROUK,1
L253036_B_19,10:33:10,10:33:10,KHEMISTI,2
L253036_F_20,10:45:00,10:45:00,KHEMISTI,1
L253036_F_20,10:48:10,10:48:10,SIDI_MAROUK,2
L253036_B_20,10:45:00,10:45:00,SIDI_MAROUK,1
L253036_B_20,10:48:10,10:48:10,KHEMISTI,2
L253036_F_21,11:00:00,11:00:00,KHEMISTI,1
L253036_F_21,11:03:10,11:03:10,SIDI_MAROUK,2
L253036_B_21,11:00:00,11:00:00,SIDI_MAROUK,1
L253036_B_21,11:03:10,11:03:10,KHEMISTI,2
L253036_F_22,11:15:00,11:15:00,KHEMISTI,1
L253036_F_22,11:18:10,11:18:10,SIDI_MAROUK,2
L253036_B_22,11:15:00,11:15:00,SIDI_MAROUK,1
L253036_B_22,11:18:10,11:18:10,KHEMISTI,2
L253036_F_23,11:30:00,11:30:00,KHEMISTI,1
L253036_F_23,11:33:10,11:33:10,SIDI_MAROUK,2
L253036_B_23,11:30:00,11:30:00,SIDI_MAROUK,1
L253036_B_23,11:33:10,11:33:10,KHEMISTI,2
L253036_F_24,11:45:00,11:45:00,KHEMISTI,1
L253036_F_24,11:48:10,11:48:10,SIDI_MAROUK,2
L253036_B_24,11:45:00,11:45:00,SIDI_MAROUK,1
L253036_B_24,11:48:10,11:48:10,KHEMISTI,2
L253036_F_25,12:00:00,12:00:00,KHEMISTI,1
L253036_F_25,12:03:10,12:03:10,SIDI_MAROUK,2
L253036_B_25,12:00:00,12:00:00,SIDI_MAROUK,1
L253036_B_25,12:03:10,12:03:10,KHEMISTI,2
L253036_F_26,12:15:00,12:15:00,KHEMISTI,1
L253036_F_26,12:18:10,12:18:10,SIDI_MAROUK,2
L253036_B_26,12:15:00,12:15:00,SIDI_MAROUK,1
L253036_B_26,12:18:10,12:18:10,KHEMISTI,2
L253036_F_27,12:30:00,12:30:00,KHEMISTI,1
L253036_F_27,12:33:10,12:33:10,SIDI_MAROUK,2
L253036_B_27,12:30:00,12:30:00,SIDI_MAROUK,1
L253036_B_27,12:33:10,12:33:10,KHEMISTI,2
L253036_F_28,12:45:00,12:45:00,KHEMISTI,1
L253036_F_28,12:48:10,12:48:10,SIDI_MAROUK,2
L253036_B_28,12:45:00,12:45:00,SIDI_MAROUK,1
L253036_B_28,12:48:10,12:48:10,KHEMISTI,2
L253036_F_29,13:00:00,13:00:00,KHEMISTI,1
L253036_F_29,13:03:10,13:03:10,SIDI_MAROUK,2
L253036_B_29,13:00:00,13:00:00,SIDI_MAROUK,1
L253036_B_29,13:03:10,13:03:10,KHEMISTI,2
L253036_F_30,13:15:00,13:15:00,KHEMISTI,1
L253036_F_30,13:18:10,13:18:10,SIDI_MAROUK,2
L253036_B_30,13:15:00,13:15:00,SIDI_MAROUK,1
L253036_B_30,13:18:10,13:18:10,KHEMISTI,2
L253036_F_31,13:30:00,13:30:00,KHEMISTI,1
L253036_F_31,13:33:10,13:33:10,SIDI_MAROUK,2
L253036_B_31,13:30:00,13:30:00,SIDI_MAROUK,1
L253036_B_31,13:33:10,13:33:10,KHEMISTI,2
L253036_F_32,13:45:00,13:45:00,KHEMISTI,1
L253036_F_32,13:48:10,13:48:10,SIDI_MAROUK,2
L253036_B_32,13:45:00,13:45:00,SIDI_MAROUK,1
L253036_B_32,13:48:10,13:48:10,KHEMISTI,2
L253036_F_33,14:00:00,14:00:00,KHEMISTI,1
L253036_F_33,14:03:10,14:03:10,SIDI_MAROUK,2
L253036_B_33,14:00:00,14:00:00,SIDI_MAROUK,1
L253036_B_33,14:03:10,14:03:10,KHEMISTI,2
L253036_F_34,14:15:00,14:15:00,KHEMISTI,1
L253036_F_34,14:18:10,14:18:10,SIDI_MAROUK,2
L253036_B_34,14:15:00,14:15:00,SIDI_MAROUK,1
L253036_B_34,14:18:10,14:18:10,KHEMISTI,2
L253036_F_35,14:30:00,14:30:00,KHEMISTI,1
L253036_F_35,14:33:10,14:33:10,SIDI_MAROUK,2
L253036_B_35,14:30:00,14:30:00,SIDI_MAROUK,1
L253036_B_35,14:33:10,14:33:10,KHEMISTI,2
L253036_F_36,14:45:00,14:45:00,KHEMISTI,1
L253036_F_36,14:48:10,14:48:10,SIDI_MAROUK,2
L253036_B_36,14:45:00,14:45:00,SIDI_MAROUK,1
L253036_B_36,14:48:10,14:48:10,KHEMISTI,2
L253036_F_37,15:00:00,15:00:00,KHEMISTI,1
L253036_F_37,15:03:10,15:03:10,SIDI_MAROUK,2
L253036_B_37,15:00:00,15:00:00,SIDI_MAROUK,1
L253036_B_37,15:03:10,15:03:10,KHEMISTI,2
L253036_F_38,15:15:00,15:15:00,KHEMISTI,1
L253036_F_38,15:18:10,15:18:10,SIDI_MAROUK,2
L253036_B_38,15:15:00,15:15:00,SIDI_MAROUK,1
L253036_B_38,15:18:10,15:18:10,KHEMISTI,2
L253036_F_39,15:30:00,15:30:00,KHEMISTI,1
L253036_F_39,15:33:10,15:33:10,SIDI_MAROUK,2
L253036_B_39,15:30:00,15:30:00,SIDI_MAROUK,1
L253036_B_39,15:33:10,15:33:10,KHEMISTI,2
L253036_F_40,15:45:00,15:45:00,KHEMISTI,1
L253036_F_40,15:48:10,15:48:10,SIDI_MAROUK,2
L253036_B_40,15:45:00,15:45:00,SIDI_MAROUK,1
L253036_B_40,15:48:10,15:48:10,KHEMISTI,2
L253036_F_41,16:00:00,16:00:00,KHEMISTI,1
L253036_F_41,16:03:10,16:03:10,SIDI_MAROUK,2
L253036_B_41,16:00:00,16:00:00,SIDI_MAROUK,1
L253036_B_41,16:03:10,16:03:10,KHEMISTI,2
L253036_F_42,16:15:00,16:15:00,KHEMISTI,1
L253036_F_42,16:18:10,16:18:10,SIDI_MAROUK,2
L253036_B_42,16:15:00,16:15:00,SIDI_MAROUK,1
L253036_B_42,16:18:10,16:18:10,KHEMISTI,2
L253036_F_43,16:30:00,16:30:00,KHEMISTI,1
L253036_F_43,16:33:10,16:33:10,SIDI_MAROUK,2
L253036_B_43,16:30:00,16:30:00,SIDI_MAROUK,1
L253036_B_43,16:33:10,16:33:10,KHEMISTI,2
L253036_F_44,16:45:00,16:45:00,KHEMISTI,1
L253036_F_44,16:48:10,16:48:10,SIDI_MAROUK,2
L253036_B_44,16:45:00,16:45:00,SIDI_MAROUK,1
L253036_B_44,16:48:10,16:48:10,KHEMISTI,2
L253036_F_45,17:00:00,17:00:00,KHEMISTI,1
L253036_F_45,17:03:10,17:03:10,SIDI_MAROUK,2
L253036_B_45,17:00:00,17:00:00,SIDI_MAROUK,1
L253036_B_45,17:03:10,17:03:10,KHEMISTI,2
L253036_F_46,17:15:00,17:15:00,KHEMISTI,1
L253036_F_46,17:18:10,17:18:10,SIDI_MAROUK,2
L253036_B_46,17:15:00,17:15:00,SIDI_MAROUK,1
L253036_B_46,17:18:10,17:18:10,KHEMISTI,2
L253036_F_47,17:30:00,17:30:00,KHEMISTI,1
L253036_F_47,17:33:10,17:33:10,SIDI_MAROUK,2
L253036_B_47,17:30:00,17:30:00,SIDI_MAROUK,1
L253036_B_47,17:33:10,17:33:10,KHEMISTI,2
L253036_F_48,17:45:00,17:45:00,KHEMISTI,1
L253036_F_48,17:48:10,17:48:10,SIDI_MAROUK,2
L253036_B_48,17:45:00,17:45:00,SIDI_MAROUK,1
L253036_B_48,17:48:10,17:48:10,KHEMISTI,2
L253036_F_49,18:00:00,18:00:00,KHEMISTI,1
L253036_F_49,18:03:10,18:03:10,SIDI_MAROUK,2
L253036_B_49,18:00:00,18:00:00,SIDI_MAROUK,1
L253036_B_49,18:03:10,18:03:10,KHEMISTI,2
L253036_F_50,18:15:00,18:15:00,KHEMISTI,1
L253036_F_50,18:18:10,18:18:10,SIDI_MAROUK,2
L253036_B_50,18:15:00,18:15:00,SIDI_MAROUK,1
L253036_B_50,18:18:10,18:18:10,KHEMISTI,2
L253036_F_51,18:30:00,18:30:00,KHEMISTI,1
L253036_F_51,18:33:10,18:33:10,SIDI_MAROUK,2
L253036_B_51,18:30:00,18:30:00,SIDI_MAROUK,1
L253036_B_51,18:33:10,18:33:10,KHEMISTI,2
L253036_F_52,18:45:00,18:45:00,KHEMISTI,1
L253036_F_52,18:48:10,18:48:10,SIDI_MAROUK,2
L253036_B_52,18:45:00,18:45:00,SIDI_MAROUK,1
L253036_B_52,18:48:10,18:48:10,KHEMISTI,2
L253036_F_53,19:00:00,19:00:00,KHEMISTI,1
L253036_F_53,19:03:10,19:03:10,SIDI_MAROUK,2
L253036_B_53,19:00:00,19:00:00,SIDI_MAROUK,1
L253036_B_53,19:03:10,19:03:10,KHEMISTI,2
L253036_F_54,19:15:00,19:15:00,KHEMISTI,1
L253036_F_54,19:18:10,19:18:10,SIDI_MAROUK,2
L253036_B_54,19:15:00,19:15:00,SIDI_MAROUK,1
L253036_B_54,19:18:10,19:18:10,KHEMISTI,2
L253036_F_55,19:30:00,19:30:00,KHEMISTI,1
L253036_F_55,19:33:10,19:33:10,SIDI_MAROUK,2
L253036_B_55,19:30:00,19:30:00,SIDI_MAROUK,1
L253036_B_55,19:33:10,19:33:10,KHEMISTI,2
L253036_F_56,19:45:00,19:45:00,KHEMISTI,1
L253036_F_56,19:48:10,19:48:10,SIDI_MAROUK,2
L253036_B_56,19:45:00,19:45:00,SIDI_MAROUK,1
L253036_B_56,19:48:10,19:48:10,KHEMISTI,2
L253037_F_1,06:00:00,06:00:00,KHROUB,1
L253037_F_1,07:04:39,07:04:39,NOUVELLE_VILLE,2
L253037_B_1,06:00:00,06:00:00,NOUVELLE_VILLE,1
L253037_B_1,07:04:39,07:04:39,KHROUB,2
L253037_F_2,06:15:00,06:15:00,KHROUB,1
L253037_F_2,07:19:39,07:19:39,NOUVELLE_VILLE,2
L253037_B_2,06:15:00,06:15:00,NOUVELLE_VILLE,1
L253037_B_2,07:19:39,07:19:39,KHROUB,2
L253037_F_3,06:30:00,06:30:00,KHROUB,1
L253037_F_3,07:34:39,07:34:39,NOUVELLE_VILLE,2
L253037_B_3,06:30:00,06:30:00,NOUVELLE_VILLE,1
L253037_B_3,07:34:39,07:34:39,KHROUB,2
L253037_F_4,06:45:00,06:45:00,KHROUB,1
L253037_F_4,07:49:39,07:49:39,NOUVELLE_VILLE,2
L253037_B_4,06:45:00,06:45:00,NOUVELLE_VILLE,1
L253037_B_4,07:49:39,07:49:39,KHROUB,2
L253037_F_5,07:00:00,07:00:00,KHROUB,1
L253037_F_5,08:04:39,08:04:39,NOUVELLE_VILLE,2
L253037_B_5,07:00:00,07:00:00,NOUVELLE_VILLE,1
L253037_B_5,08:04:39,08:04:39,KHROUB,2
L253037_F_6,07:15:00,07:15:00,KHROUB,1
L253037_F_6,08:19:39,08:19:39,NOUVELLE_VILLE,2
L253037_B_6,07:15:00,07:15:00,NOUVELLE_VILLE,1
L253037_B_6,08:19:39,08:19:39,KHROUB,2
L253037_F_7,07:30:00,07:30:00,KHROUB,1
L253037_F_7,08:34:39,08:34:39,NOUVELLE_VILLE,2
L253037_B_7,07:30:00,07:30:00,NOUVELLE_VILLE,1
L253037_B_7,08:34:39,08:34:39,KHROUB,2
L253037_F_8,07:45:00,07:45:00,KHROUB,1
L253037_F_8,08:49:39,08:49:39,NOUVELLE_VILLE,2
L253037_B_8,07:45:00,07:45:00,NOUVELLE_VILLE,1
L253037_B_8,08:49:39,08:49:39,KHROUB,2
L253037_F_9,08:00:00,08:00:00,KHROUB,1
L253037_F_9,09:04:39,09:04:39,NOUVELLE_VILLE,2
L253037_B_9,08:00:00,08:00:00,NOUVELLE_VILLE,1
L253037_B_9,09:04:39,09:04:39,KHROUB,2
L253037_F_10,08:15:00,08:15:00,KHROUB,1
L253037_F_10,09:19:39,09:19:39,NOUVELLE_VILLE,2
L253037_B_10,08:15:00,08:15:00,NOUVELLE_VILLE,1
L253037_B_10,09:19:39,09:19:39,KHROUB,2
L253037_F_11,08:30:00,08:30:00,KHROUB,1
L253037_F_11,09:34:39,09:34:39,NOUVELLE_VILLE,2
L253037_B_11,08:30:00,08:30:00,NOUVELLE_VILLE,1
L253037_B_11,09:34:39,09:34:39,KHROUB,2
L253037_F_12,08:45:00,08:45:00,KHROUB,1
L253037_F_12,09:49:39,09:49:39,NOUVELLE_VILLE,2
L253037_B_12,08:45:00,08:45:00,NOUVELLE_VILLE,1
L253037_B_12,09:49:39,09:49:39,KHROUB,2
L253037_F_13,09:00:00,09:00:00,KHROUB,1
L253037_F_13,10:04:39,10:04:39,NOUVELLE_VILLE,2
L253037_B_13,09:00:00,09:00:00,NOUVELLE_VILLE,1
L253037_B_13,10:04:39,10:04:39,KHROUB,2
L253037_F_14,09:15:00,09:15:00,KHROUB,1
L253037_F_14,10:19:39,10:19:39,NOUVELLE_VILLE,2
L253037_B_14,09:15:00,09:15:00,NOUVELLE_VILLE,1
L253037_B_14,10:19:39,10:19:39,KHROUB,2
L253037_F_15,09:30:00,09:30:00,KHROUB,1
L253037_F_15,10:34:39,10:34:39,NOUVELLE_VILLE,2
L253037_B_15,09:30:00,09:30:00,NOUVELLE_VILLE,1
L253037_B_15,10:34:39,10:34:39,KHROUB,2
L253037_F_16,09:45:00,09:45:00,KHROUB,1
L253037_F_16,10:49:39,10:49:39,NOUVELLE_VILLE,2
L253037_B_16,09:45:00,09:45:00,NOUVELLE_VILLE,1
L253037_B_16,10:49:39,10:49:39,KHROUB,2
L253037_F_17,10:00:00,10:00:00,KHROUB,1
L253037_F_17,11:04:39,11:04:39,NOUVELLE_VILLE,2
L253037_B_17,10:00:00,10:00:00,NOUVELLE_VILLE,1
L253037_B_17,11:04:39,11:04:39,KHROUB,2
L253037_F_18,10:15:00,10:15:00,KHROUB,1
L253037_F_18,11:19:39,11:19:39,NOUVELLE_VILLE,2
L253037_B_18,10:15:00,10:15:00,NOUVELLE_VILLE,1
L253037_B_18,11:19:39,11:19:39,KHROUB,2
L253037_F_19,10:30:00,10:30:00,KHROUB,1
L253037_F_19,11:34:39,11:34:39,NOUVELLE_VILLE,2
L253037_B_19,10:30:00,10:30:00,NOUVELLE_VILLE,1
L253037_B_19,11:34:39,11:34:39,KHROUB,2
L253037_F_20,10:45:00,10:45:00,KHROUB,1
L253037_F_20,11:49:39,11:49:39,NOUVELLE_VILLE,2
L253037_B_20,10:45:00,10:45:00,NOUVELLE_VILLE,1
L253037_B_20,11:49:39,11:49:39,KHROUB,2
L253037_F_21,11:00:00,11:00:00,KHROUB,1
L253037_F_21,12:04:39,12:04:39,NOUVELLE_VILLE,2
L253037_B_21,11:00:00,11:00:00,NOUVELLE_VILLE,1
L253037_B_21,12:04:39,12:04:39,KHROUB,2
L253037_F_22,11:15:00,11:15:00,KHROUB,1
L253037_F_22,12:19:39,12:19:39,NOUVELLE_VILLE,2
L253037_B_22,11:15:00,11:15:00,NOUVELLE_VILLE,1
L253037_B_22,12:19:39,12:19:39,KHROUB,2
L253037_F_23,11:30:00,11:30:00,KHROUB,1
L253037_F_23,12:34:39,12:34:39,NOUVELLE_VILLE,2
L253037_B_23,11:30:00,11:30:00,NOUVELLE_VILLE,1
L253037_B_23,12:34:39,12:34:39,KHROUB,2
L253037_F_24,11:45:00,11:45:00,KHROUB,1
L253037_F_24,12:49:39,12:49:39,NOUVELLE_VILLE,2
L253037_B_24,11:45:00,11:45:00,NOUVELLE_VILLE,1
L253037_B_24,12:49:39,12:49:39,KHROUB,2
L253037_F_25,12:00:00,12:00:00,KHROUB,1
L253037_F_25,13:04:39,13:04:39,NOUVELLE_VILLE,2
L253037_B_25,12:00:00,12:00:00,NOUVELLE_VILLE,1
L253037_B_25,13:04:39,13:04:39,KHROUB,2
L253037_F_26,12:15:00,12:15:00,KHROUB,1
L253037_F_26,13:19:39,13:19:39,NOUVELLE_VILLE,2
L253037_B_26,12:15:00,12:15:00,NOUVELLE_VILLE,1
L253037_B_26,13:19:39,13:19:39,KHROUB,2
L253037_F_27,12:30:00,12:30:00,KHROUB,1
L253037_F_27,13:34:39,13:34:39,NOUVELLE_VILLE,2
L253037_B_27,12:30:00,12:30:00,NOUVELLE_VILLE,1
L253037_B_27,13:34:39,13:34:39,KHROUB,2
L253037_F_28,12:45:00,12:45:00,KHROUB,1
L253037_F_28,13:49:39,13:49:39,NOUVELLE_VILLE,2
L253037_B_28,12:45:00,12:45:00,NOUVELLE_VILLE,1
L253037_B_28,13:49:39,13:49:39,KHROUB,2
L253037_F_29,13:00:00,13:00:00,KHROUB,1
L253037_F_29,14:04:39,14:04:39,NOUVELLE_VILLE,2
L253037_B_29,13:00:00,13:00:00,NOUVELLE_VILLE,1
L253037_B_29,14:04:39,14:04:39,KHROUB,2
L253037_F_30,13:15:00,13:15:00,KHROUB,1
L253037_F_30,14:19:39,14:19:39,NOUVELLE_VILLE,2
L253037_B_30,13:15:00,13:15:00,NOUVELLE_VILLE,1
L253037_B_30,14:19:39,14:19:39,KHROUB,2
L253037_F_31,13:30:00,13:30:00,KHROUB,1
L253037_F_31,14:34:39,14:34:39,NOUVELLE_VILLE,2
L253037_B_31,13:30:00,13:30:00,NOUVELLE_VILLE,1
L253037_B_31,14:34:39,14:34:39,KHROUB,2
L253037_F_32,13:45:00,13:45:00,KHROUB,1
L253037_F_32,14:49:39,14:49:39,NOUVELLE_VILLE,2
L253037_B_32,13:45:00,13:45:00,NOUVELLE_VILLE,1
L253037_B_32,14:49:39,14:49:39,KHROUB,2
L253037_F_33,14:00:00,14:00:00,KHROUB,1
L253037_F_33,15:04:39,15:04:39,NOUVELLE_VILLE,2
L253037_B_33,14:00:00,14:00:00,NOUVELLE_VILLE,1
L253037_B_33,15:04:39,15:04:39,KHROUB,2
L253037_F_34,14:15:00,14:15:00,KHROUB,1
L253037_F_34,15:19:39,15:19:39,NOUVELLE_VILLE,2
L253037_B_34,14:15:00,14:15:00,NOUVELLE_VILLE,1
L253037_B_34,15:19:39,15:19:39,KHROUB,2
L253037_F_35,14:30:00,14:30:00,KHROUB,1
L253037_F_35,15:34:39,15:34:39,NOUVELLE_VILLE,2
L253037_B_35,14:30:00,14:30:00,NOUVELLE_VILLE,1
L253037_B_35,15:34:39,15:34:39,KHROUB,2
L253037_F_36,14:45:00,14:45:00,KHROUB,1
L253037_F_36,15:49:39,15:49:39,NOUVELLE_VILLE,2
L253037_B_36,14:45:00,14:45:00,NOUVELLE_VILLE,1
L253037_B_36,15:49:39,15:49:39,KHROUB,2
L253037_F_37,15:00:00,15:00:00,KHROUB,1
L253037_F_37,16:04:39,16:04:39,NOUVELLE_VILLE,2
L253037_B_37,15:00:00,15:00:00,NOUVELLE_VILLE,1
L253037_B_37,16:04:39,16:04:39,KHROUB,2
L253037_F_38,15:15:00,15:15:00,KHROUB,1
L253037_F_38,16:19:39,16:19:39,NOUVELLE_VILLE,2
L253037_B_38,15:15:00,15:15:00,NOUVELLE_VILLE,1
L253037_B_38,16:19:39,16:19:39,KHROUB,2
L253037_F_39,15:30:00,15:30:00,KHROUB,1
L253037_F_39,16:34:39,16:34:39,NOUVELLE_VILLE,2
L253037_B_39,15:30:00,15:30:00,NOUVELLE_VILLE,1
L253037_B_39,16:34:39,16:34:39,KHROUB,2
L253037_F_40,15:45:00,15:45:00,KHROUB,1
L253037_F_40,16:49:39,16:49:39,NOUVELLE_VILLE,2
L253037_B_40,15:45:00,15:45:00,NOUVELLE_VILLE,1
L253037_B_40,16:49:39,16:49:39,KHROUB,2
L253037_F_41,16:00:00,16:00:00,KHROUB,1
L253037_F_41,17:04:39,17:04:39,NOUVELLE_VILLE,2
L253037_B_41,16:00:00,16:00:00,NOUVELLE_VILLE,1
L253037_B_41,17:04:39,17:04:39,KHROUB,2
L253037_F_42,16:15:00,16:15:00,KHROUB,1
L253037_F_42,17:19:39,17:19:39,NOUVELLE_VILLE,2
L253037_B_42,16:15:00,16:15:00,NOUVELLE_VILLE,1
L253037_B_42,17:19:39,17:19:39,KHROUB,2
L253037_F_43,16:30:00,16:30:00,KHROUB,1
L253037_F_43,17:34:39,17:34:39,NOUVELLE_VILLE,2
L253037_B_43,16:30:00,16:30:00,NOUVELLE_VILLE,1
L253037_B_43,17:34:39,17:34:39,KHROUB,2
L253037_F_44,16:45:00,16:45:00,KHROUB,1
L253037_F_44,17:49:39,17:49:39,NOUVELLE_VILLE,2
L253037_B_44,16:45:00,16:45:00,NOUVELLE_VILLE,1
L253037_B_44,17:49:39,17:49:39,KHROUB,2
L253037_F_45,17:00:00,17:00:00,KHROUB,1
L253037_F_45,18:04:39,18:04:39,NOUVELLE_VILLE,2
L253037_B_45,17:00:00,17:00:00,NOUVELLE_VILLE,1
L253037_B_45,18:04:39,18:04:39,KHROUB,2
L253037_F_46,17:15:00,17:15:00,KHROUB,1
L253037_F_46,18:19:39,18:19:39,NOUVELLE_VILLE,2
L253037_B_46,17:15:00,17:15:00,NOUVELLE_VILLE,1
L253037_B_46,18:19:39,18:19:39,KHROUB,2
L253037_F_47,17:30:00,17:30:00,KHROUB,1
L253037_F_47,18:34:39,18:34:39,NOUVELLE_VILLE,2
L253037_B_47,17:30:00,17:30:00,NOUVELLE_VILLE,1
L253037_B_47,18:34:39,18:34:39,KHROUB,2
L253037_F_48,17:45:00,17:45:00,KHROUB,1
L253037_F_48,18:49:39,18:49:39,NOUVELLE_VILLE,2
L253037_B_48,17:45:00,17:45:00,NOUVELLE_VILLE,1
L253037_B_48,18:49:39,18:49:39,KHROUB,2
L253037_F_49,18:00:00,18:00:00,KHROUB,1
L253037_F_49,19:04:39,19:04:39,NOUVELLE_VILLE,2
L253037_B_49,18:00:00,18:00:00,NOUVELLE_VILLE,1
L253037_B_49,19:04:39,19:04:39,KHROUB,2
L253037_F_50,18:15:00,18:15:00,KHROUB,1
L253037_F_50,19:19:39,19:19:39,NOUVELLE_VILLE,2
L253037_B_50,18:15:00,18:15:00,NOUVELLE_VILLE,1
L253037_B_50,19:19:39,19:19:39,KHROUB,2
L253037_F_51,18:30:00,18:30:00,KHROUB,1
L253037_F_51,19:34:39,19:34:39,NOUVELLE_VILLE,2
L253037_B_51,18:30:00,18:30:00,NOUVELLE_VILLE,1
L253037_B_51,19:34:39,19:34:39,KHROUB,2
L253037_F_52,18:45:00,18:45:00,KHROUB,1
L253037_F_52,19:49:39,19:49:39,NOUVELLE_VILLE,2
L253037_B_52,18:45:00,18:45:00,NOUVELLE_VILLE,1
L253037_B_52,19:49:39,19:49:39,KHROUB,2
L253037_F_53,19:00:00,19:00:00,KHROUB,1
L253037_F_53,20:04:39,20:04:39,NOUVELLE_VILLE,2
L253037_B_53,19:00:00,19:00:00,NOUVELLE_VILLE,1
L253037_B_53,20:04:39,20:04:39,KHROUB,2
L253037_F_54,19:15:00,19:15:00,KHROUB,1
L253037_F_54,20:19:39,20:19:39,NOUVELLE_VILLE,2
L253037_B_54,19:15:00,19:15:00,NOUVELLE_VILLE,1
L253037_B_54,20:19:39,20:19:39,KHROUB,2
L253037_F_55,19:30:00,19:30:00,KHROUB,1
L253037_F_55,20:34:39,20:34:39,NOUVELLE_VILLE,2
L253037_B_55,19:30:00,19:30:00,NOUVELLE_VILLE,1
L253037_B_55,20:34:39,20:34:39,KHROUB,2
L253037_F_56,19:45:00,19:45:00,KHROUB,1
L253037_F_56,20:49:39,20:49:39,NOUVELLE_VILLE,2
L253037_B_56,19:45:00,19:45:00,NOUVELLE_VILLE,1
L253037_B_56,20:49:39,20:49:39,KHROUB,2
L253038_F_1,06:00:00,06:00:00,KHEMISTI,1
L253038_F_1,06:51:54,06:51:54,GAMAS,2
L253038_B_1,06:00:00,06:00:00,GAMAS,1
L253038_B_1,06:51:54,06:51:54,KHEMISTI,2
L253038_F_2,06:15:00,06:15:00,KHEMISTI,1
L253038_F_2,07:06:54,07:06:54,GAMAS,2
L253038_B_2,06:15:00,06:15:00,GAMAS,1
L253038_B_2,07:06:54,07:06:54,KHEMISTI,2
L253038_F_3,06:30:00,06:30:00,KHEMISTI,1
L253038_F_3,07:21:54,07:21:54,GAMAS,2
L253038_B_3,06:30:00,06:30:00,GAMAS,1
L253038_B_3,07:21:54,07:21:54,KHEMISTI,2
L253038_F_4,06:45:00,06:45:00,KHEMISTI,1
L253038_F_4,07:36:54,07:36:54,GAMAS,2
L253038_B_4,06:45:00,06:45:00,GAMAS,1
L253038_B_4,07:36:54,07:36:54,KHEMISTI,2
L253038_F_5,07:00:00,07:00:00,KHEMISTI,1
L253038_F_5,07:51:54,07:51:54,GAMAS,2
L253038_B_5,07:00:00,07:00:00,GAMAS,1
L253038_B_5,07:51:54,07:51:54,KHEMISTI,2
L253038_F_6,07:15:00,07:15:00,KHEMISTI,1
L253038_F_6,08:06:54,08:06:54,GAMAS,2
L253038_B_6,07:15:00,07:15:00,GAMAS,1
L253038_B_6,08:06:54,08:06:54,KHEMISTI,2
L253038_F_7,07:30:00,07:30:00,KHEMISTI,1
L253038_F_7,08:21:54,08:21:54,GAMAS,2
L253038_B_7,07:30:00,07:30:00,GAMAS,1
L253038_B_7,08:21:54,08:21:54,KHEMISTI,2
L253038_F_8,07:45:00,07:45:00,KHEMISTI,1
